gender,sr_cit,tenure,phone_y_n,internet_type,mon_chg,churn
Female,0,9,1,Fiber optic,85.3,0
Male,0,13,1,DSL,65.85,0
Male,1,29,1,Fiber optic,94.45,1
Female,0,47,1,No,20.05,0
Male,0,61,1,Fiber optic,99.4,0
Male,0,16,1,No,20,0
Female,0,41,1,DSL,78.45,0
Female,0,43,1,No,25.1,0
Female,0,36,1,Fiber optic,97.35,1
Female,0,6,1,DSL,55,0
Female,0,58,1,DSL,71.1,0
Male,0,19,1,DSL,61.55,0
Male,0,11,1,DSL,45.9,0
Female,0,39,0,DSL,40.3,0
Female,1,8,1,Fiber optic,87.1,0
Female,0,26,1,DSL,49.5,0
Female,1,53,1,Fiber optic,73.8,0
Female,0,70,1,No,19.2,0
Male,0,1,0,DSL,45.3,1
Male,0,59,1,No,25,0
Male,0,2,1,Fiber optic,94.95,1
Male,0,7,0,DSL,35.3,0
Female,0,12,1,DSL,44.55,1
Male,0,59,1,DSL,76.75,0
Male,0,61,1,DSL,81,0
Male,0,72,1,Fiber optic,105.55,0
Female,0,13,1,No,18.8,0
Female,0,64,1,No,24.9,0
Male,0,1,0,DSL,23.45,1
Female,0,10,1,DSL,64.9,0
Female,0,65,1,DSL,61.35,0
Female,0,62,1,Fiber optic,113.95,0
Female,0,55,1,DSL,90.15,0
Female,0,25,1,DSL,54.1,0
Male,0,1,0,DSL,29.7,1
Male,0,1,1,DSL,49.8,0
Female,0,59,1,Fiber optic,101.1,1
Male,1,64,1,No,24.4,0
Male,0,36,1,Fiber optic,95,0
Female,0,3,1,DSL,50.65,1
Male,0,61,1,DSL,69.9,0
Male,0,26,0,DSL,39.95,0
Female,0,1,1,DSL,55.4,1
Female,1,1,1,Fiber optic,90.6,1
Male,0,68,1,Fiber optic,103.25,0
Male,1,2,1,Fiber optic,86.85,1
Female,0,72,1,Fiber optic,94.25,0
Female,0,71,0,DSL,47.05,0
Male,0,57,1,No,20.55,0
Male,0,4,1,No,19.65,0
Female,1,1,1,Fiber optic,70.2,0
Male,0,72,1,DSL,81,0
Male,0,21,1,DSL,75.9,0
Female,0,71,1,No,24.7,0
Female,1,29,1,Fiber optic,99.05,1
Female,1,69,1,Fiber optic,110.25,0
Female,0,64,1,DSL,85,0
Male,0,16,1,No,19.75,0
Female,0,4,1,No,23.9,0
Female,0,52,1,Fiber optic,111.25,1
Male,0,2,1,DSL,55.1,1
Male,0,1,1,No,19.95,0
Male,0,18,0,DSL,25.15,0
Female,0,2,1,DSL,54.15,0
Female,0,19,1,DSL,59.8,0
Female,0,40,1,Fiber optic,83.85,0
Female,1,66,1,Fiber optic,104.9,0
Male,0,21,1,Fiber optic,75.3,0
Male,0,8,1,DSL,66.65,0
Female,0,72,1,Fiber optic,109.5,0
Female,0,48,1,DSL,73.85,0
Male,0,69,1,No,19.3,0
Male,0,72,1,Fiber optic,118.2,0
Female,0,14,1,DSL,51.45,0
Male,0,6,1,DSL,59.45,0
Female,0,8,1,No,19.5,0
Female,0,17,1,No,19.55,0
Male,0,65,1,Fiber optic,93.55,0
Female,0,57,1,DSL,59.3,0
Male,0,13,1,Fiber optic,102.25,1
Male,1,19,1,Fiber optic,95.9,1
Female,0,56,1,Fiber optic,109.8,0
Female,0,14,1,Fiber optic,78.1,0
Male,0,52,0,DSL,39.9,0
Female,0,58,1,DSL,64.9,0
Female,1,47,1,Fiber optic,95.05,1
Female,0,67,0,DSL,53.4,0
Male,0,2,0,DSL,24.9,0
Male,1,6,1,DSL,44.7,0
Male,0,71,1,Fiber optic,114,0
Female,0,46,1,No,20.25,0
Female,0,5,1,DSL,53.85,1
Male,1,67,1,Fiber optic,83.85,0
Male,0,3,1,No,20.2,0
Female,0,3,1,No,19.95,0
Male,1,52,1,Fiber optic,104.2,1
Female,0,42,1,DSL,50.25,1
Male,0,50,1,No,20.35,0
Male,1,23,1,Fiber optic,90,0
Female,0,67,0,DSL,54.2,0
Female,0,25,1,Fiber optic,99.5,1
Female,1,39,1,Fiber optic,99.1,0
Female,0,69,1,DSL,66.9,0
Female,0,1,0,DSL,25.85,0
Male,0,32,1,Fiber optic,91.05,0
Female,0,9,1,Fiber optic,71,1
Female,0,16,1,Fiber optic,93.2,1
Male,0,60,1,No,20.95,0
Female,0,72,1,Fiber optic,109.2,0
Male,0,5,1,No,19.35,1
Female,1,26,1,Fiber optic,85.8,0
Male,0,3,1,No,19.85,1
Male,0,2,1,No,19.65,0
Female,0,2,1,No,20.5,0
Female,0,36,1,DSL,89.65,0
Male,0,7,1,Fiber optic,74.35,0
Female,1,60,0,DSL,49.45,0
Female,0,19,1,Fiber optic,89.1,0
Male,1,45,1,DSL,75.15,0
Male,1,4,1,Fiber optic,70.65,0
Female,0,31,1,Fiber optic,104.2,1
Male,0,47,1,Fiber optic,90.05,0
Male,0,1,1,Fiber optic,79.25,1
Female,0,1,1,DSL,44.9,1
Female,0,1,1,No,19.4,0
Female,1,59,1,Fiber optic,88.75,0
Male,0,10,1,Fiber optic,70.1,1
Male,1,35,1,Fiber optic,91,0
Male,0,4,0,DSL,29.65,1
Male,0,32,1,Fiber optic,90.8,0
Male,0,43,1,Fiber optic,77.85,1
Male,0,4,1,DSL,54.3,1
Female,1,54,1,No,18.95,0
Female,1,11,1,Fiber optic,95.15,1
Female,1,66,1,Fiber optic,102.4,0
Male,0,61,1,Fiber optic,99.9,0
Male,0,72,1,DSL,88.7,0
Male,0,44,0,DSL,54.3,0
Male,0,41,1,DSL,55.7,0
Male,0,50,1,Fiber optic,103.95,0
Male,0,47,1,Fiber optic,110.85,1
Male,0,8,1,No,20.15,0
Male,0,18,1,No,20.05,0
Male,0,72,1,DSL,91.95,0
Male,0,1,1,Fiber optic,80.5,1
Female,1,42,1,DSL,55.65,0
Female,1,18,1,Fiber optic,74.7,0
Female,0,13,1,Fiber optic,104.15,0
Female,0,68,1,Fiber optic,83.65,0
Male,0,4,1,Fiber optic,72.2,1
Male,0,69,1,Fiber optic,110.05,0
Male,0,17,1,DSL,51.5,1
Male,0,25,1,No,25.5,0
Male,1,43,1,Fiber optic,89.55,1
Female,0,59,1,No,19.5,0
Female,1,5,1,Fiber optic,80.7,0
Male,0,21,1,DSL,77.5,1
Female,0,69,1,Fiber optic,105.1,0
Male,0,13,0,DSL,25.15,0
Male,0,42,1,Fiber optic,95.25,1
Male,0,52,1,Fiber optic,95.65,0
Male,1,46,1,Fiber optic,85,1
Male,0,61,1,DSL,80.8,0
Male,0,29,0,DSL,24.85,0
Female,0,25,1,DSL,54.75,0
Female,0,5,1,Fiber optic,85.75,1
Male,0,15,0,DSL,50.75,0
Female,0,19,1,No,20.15,0
Male,0,44,1,No,20.05,0
Female,1,6,1,Fiber optic,98.25,1
Male,0,58,1,DSL,71.6,0
Male,0,62,1,Fiber optic,81.45,0
Female,0,70,0,DSL,58.4,0
Female,1,1,0,DSL,25.7,1
Male,0,10,0,DSL,53.7,0
Male,0,26,1,No,19.6,0
Male,0,66,1,Fiber optic,89.4,0
Female,0,7,1,Fiber optic,69,1
Male,0,51,1,Fiber optic,84.2,0
Male,0,72,1,Fiber optic,106.1,0
Male,0,65,1,No,25.75,0
Male,0,2,1,DSL,46.05,1
Male,0,70,1,DSL,64.95,0
Male,0,72,1,DSL,85.45,0
Female,0,1,1,No,20.05,0
Female,1,1,1,Fiber optic,76.4,1
Female,0,5,1,Fiber optic,100.5,1
Male,0,3,1,No,20.7,0
Male,0,58,1,No,25.3,0
Male,1,22,0,DSL,40.05,1
Male,1,33,1,Fiber optic,100.6,0
Male,0,1,1,Fiber optic,69.95,1
Male,1,54,1,Fiber optic,74,0
Male,0,72,1,Fiber optic,99.4,0
Male,0,1,1,Fiber optic,93.3,1
Male,0,3,1,DSL,49.15,1
Female,0,72,1,Fiber optic,107.45,0
Female,0,72,1,DSL,83.6,0
Male,1,54,1,Fiber optic,99.05,0
Female,0,59,1,DSL,80.1,0
Male,0,54,1,DSL,65.3,0
Male,0,60,1,Fiber optic,89.55,0
Female,0,60,0,DSL,60.8,0
Male,0,3,1,Fiber optic,74.5,0
Female,0,69,1,Fiber optic,99.15,0
Female,0,1,1,No,19.25,0
Male,0,50,0,DSL,39.45,0
Female,0,56,0,DSL,44.85,0
Female,0,60,1,Fiber optic,97.2,0
Male,1,69,1,Fiber optic,110.55,0
Female,0,1,0,DSL,35.05,1
Female,1,1,1,Fiber optic,73,1
Female,0,3,1,No,19.9,0
Male,0,60,1,DSL,76.95,0
Female,0,13,0,DSL,35.4,0
Male,0,62,1,No,20.45,0
Female,0,45,1,Fiber optic,96.75,0
Female,0,25,0,DSL,54.2,0
Male,0,44,1,Fiber optic,100.1,0
Female,0,2,1,DSL,45.25,0
Male,1,33,1,Fiber optic,83.85,1
Female,0,1,1,Fiber optic,70.1,1
Female,0,22,1,No,20.85,0
Female,0,35,0,DSL,33.45,0
Female,0,29,1,No,20.2,0
Male,1,27,1,Fiber optic,85.9,0
Male,0,54,1,DSL,61,0
Female,1,2,1,Fiber optic,70.65,1
Male,0,57,1,Fiber optic,86.9,0
Male,0,62,1,DSL,69.4,0
Female,0,15,1,No,20.35,0
Male,0,2,1,No,20.35,1
Female,0,70,1,Fiber optic,104.3,0
Female,0,21,1,DSL,44.95,0
Female,0,23,1,DSL,49.45,0
Male,0,6,1,No,20.6,0
Male,0,4,1,No,19.55,0
Female,0,3,1,Fiber optic,99,1
Female,0,23,1,Fiber optic,93.5,0
Male,0,26,0,DSL,54.55,0
Female,0,8,1,No,20.05,0
Male,0,26,1,Fiber optic,83.95,1
Male,0,2,1,Fiber optic,79.45,0
Male,0,67,1,Fiber optic,116.2,1
Female,0,71,1,Fiber optic,93.7,1
Female,0,59,1,DSL,79.85,0
Male,0,39,1,Fiber optic,100,0
Male,0,21,1,No,19.6,0
Male,0,1,1,No,19.7,1
Female,0,48,1,No,20.2,0
Female,1,31,0,DSL,50.4,0
Female,0,64,1,Fiber optic,113.35,0
Male,0,46,1,Fiber optic,80,0
Female,0,52,1,DSL,80.95,0
Female,0,67,1,No,24.9,0
Female,1,67,1,DSL,54.9,0
Female,0,5,1,Fiber optic,75.55,1
Female,0,71,1,Fiber optic,109.25,0
Female,0,9,1,Fiber optic,77.65,1
Female,1,26,1,Fiber optic,95,1
Male,0,71,1,Fiber optic,116.3,0
Female,0,32,1,No,19.9,0
Female,0,2,1,Fiber optic,70.35,0
Female,0,71,1,No,25.6,0
Female,0,60,0,DSL,44.45,0
Female,1,55,1,Fiber optic,100.15,0
Male,0,54,1,Fiber optic,105.4,1
Male,0,2,1,Fiber optic,95.85,1
Female,0,6,1,Fiber optic,73.85,0
Female,0,48,1,DSL,70.1,0
Male,0,63,1,No,25.25,0
Male,0,1,1,Fiber optic,79.15,1
Male,0,12,1,No,21.05,0
Male,1,54,0,DSL,24.95,0
Female,0,30,1,DSL,64.5,0
Female,0,30,1,No,19.65,1
Female,0,4,1,Fiber optic,79,1
Female,0,40,1,Fiber optic,105.95,0
Female,0,9,1,Fiber optic,75.85,0
Female,0,17,1,Fiber optic,91.85,1
Female,0,62,0,DSL,43.6,0
Male,0,28,1,Fiber optic,91.25,0
Female,0,70,1,DSL,89.75,0
Female,0,46,1,Fiber optic,104.4,0
Female,0,23,1,Fiber optic,90.15,0
Male,0,47,0,DSL,40.3,0
Male,0,68,1,Fiber optic,105.25,0
Female,1,60,1,Fiber optic,106,1
Female,0,67,1,Fiber optic,104,0
Female,0,14,1,DSL,69.65,0
Male,0,57,1,Fiber optic,74.3,0
Female,0,55,1,Fiber optic,100.9,0
Male,0,1,1,No,20.25,0
Male,0,1,1,DSL,49.9,1
Male,0,23,1,Fiber optic,96.9,0
Female,0,13,1,Fiber optic,100.35,1
Male,0,47,1,Fiber optic,104.1,0
Male,0,38,1,No,20.1,0
Female,1,38,1,Fiber optic,74.95,1
Female,1,2,1,DSL,56.55,0
Male,1,1,1,DSL,49.25,1
Male,0,15,1,Fiber optic,68.6,0
Female,0,26,1,Fiber optic,69.05,0
Female,0,35,1,No,19.7,0
Male,0,3,1,No,20.05,0
Male,0,50,1,Fiber optic,103.7,1
Male,0,42,1,Fiber optic,94.4,0
Male,0,10,1,DSL,54.95,0
Female,0,61,1,Fiber optic,93.7,0
Female,0,68,1,Fiber optic,110.25,0
Male,0,10,1,Fiber optic,98.9,0
Male,0,65,1,Fiber optic,89.75,1
Female,0,72,1,DSL,80.45,0
Male,0,55,1,Fiber optic,79.4,0
Female,0,1,1,No,20.3,1
Female,0,7,1,DSL,62.8,0
Female,0,2,1,Fiber optic,74.9,0
Female,0,9,1,Fiber optic,74.85,0
Male,0,27,1,No,25.85,0
Male,1,7,1,Fiber optic,101.95,1
Female,0,64,1,DSL,68.3,0
Male,0,70,0,DSL,48.4,0
Male,1,2,1,Fiber optic,94,1
Male,1,67,1,Fiber optic,105.05,0
Female,0,45,1,Fiber optic,89.3,1
Female,0,24,1,No,25.15,0
Male,0,4,1,No,19.5,0
Male,0,44,1,Fiber optic,92.95,0
Female,0,72,1,No,20.7,0
Female,0,1,1,Fiber optic,74.3,1
Male,0,66,1,No,19.35,0
Male,0,1,0,DSL,44.65,1
Male,0,13,1,Fiber optic,84.05,1
Male,0,10,1,Fiber optic,80.7,1
Male,1,65,1,Fiber optic,104.35,0
Male,0,1,1,No,19.55,0
Male,0,38,1,DSL,74.05,0
Male,0,23,0,DSL,40.1,0
Female,0,10,1,No,20.1,0
Male,0,4,1,Fiber optic,101.7,1
Male,0,72,1,DSL,83.55,0
Female,0,35,1,DSL,56.85,0
Female,0,1,1,No,20.4,1
Female,0,58,1,No,19.55,0
Male,0,70,1,Fiber optic,106.15,0
Male,0,38,1,DSL,78.95,0
Female,0,60,0,DSL,49.75,0
Male,0,26,1,Fiber optic,92.4,0
Female,0,8,1,DSL,58.2,0
Male,0,41,1,Fiber optic,102.6,1
Female,1,36,1,Fiber optic,91.95,0
Male,1,54,1,DSL,65.25,0
Male,0,71,1,Fiber optic,106,1
Female,0,55,1,Fiber optic,73.1,0
Female,0,72,1,DSL,59.75,0
Female,0,3,1,DSL,55.1,1
Female,0,54,1,DSL,59.8,0
Male,0,72,1,Fiber optic,116.6,0
Male,0,52,1,Fiber optic,109.3,0
Female,1,60,1,Fiber optic,101.4,0
Female,0,39,0,DSL,50.65,0
Female,0,15,1,DSL,56.15,0
Male,0,69,1,Fiber optic,106.5,1
Male,0,43,1,No,19.2,0
Female,1,63,1,DSL,83,0
Male,1,2,1,Fiber optic,70.1,0
Female,0,72,1,Fiber optic,108.3,0
Female,0,32,1,Fiber optic,91.05,1
Male,0,40,1,No,25.25,0
Female,0,58,0,DSL,45.35,0
Male,0,67,0,DSL,43.9,0
Female,1,51,1,Fiber optic,77.5,1
Male,0,31,1,DSL,79.3,0
Male,1,69,1,Fiber optic,84.9,0
Male,0,32,1,Fiber optic,79.25,0
Female,0,21,1,DSL,71.05,0
Male,0,52,1,DSL,53.75,0
Female,0,72,1,No,24.25,0
Female,0,72,0,DSL,54.2,1
Male,0,52,0,DSL,44.25,0
Female,0,41,1,DSL,50.05,0
Male,0,41,1,No,20.15,0
Female,0,6,1,Fiber optic,69.25,1
Male,0,67,1,DSL,69.35,0
Female,0,16,1,No,19.35,0
Male,0,17,1,No,19.15,0
Male,0,35,1,DSL,61,0
Female,0,58,1,No,20.5,0
Male,0,1,1,DSL,50.5,1
Male,0,52,0,DSL,50.2,0
Female,0,70,1,DSL,79.6,0
Female,0,19,1,No,24.9,0
Male,1,1,1,Fiber optic,74.4,1
Female,0,35,1,Fiber optic,106.9,0
Female,0,32,1,Fiber optic,101.35,0
Female,0,17,1,DSL,55.35,0
Female,0,67,1,DSL,50.55,0
Female,0,9,1,No,19.5,0
Male,0,31,1,DSL,79.45,1
Male,0,4,1,Fiber optic,90.65,0
Male,1,58,1,Fiber optic,89.85,0
Male,0,60,1,DSL,79,0
Male,0,58,1,Fiber optic,104.65,1
Male,0,1,1,No,19.55,0
Female,0,27,1,No,19.9,0
Male,1,66,1,Fiber optic,116.25,0
Male,0,15,1,Fiber optic,87.75,0
Male,1,47,1,Fiber optic,100.05,1
Female,0,41,1,Fiber optic,81.3,0
Male,0,59,0,DSL,44.3,0
Female,0,50,1,Fiber optic,70.35,0
Male,0,17,0,DSL,44.45,0
Male,0,6,1,DSL,49.15,0
Male,1,51,0,DSL,29.45,0
Male,0,44,1,Fiber optic,100.55,1
Male,0,49,1,Fiber optic,85.3,0
Male,0,2,1,Fiber optic,95.65,1
Male,0,59,1,DSL,69.1,0
Male,1,50,1,DSL,70.35,0
Female,0,59,1,No,20.6,0
Male,0,18,1,Fiber optic,74.15,0
Male,0,10,1,Fiber optic,75.05,0
Male,0,14,1,DSL,44.6,0
Male,0,35,1,No,21.45,0
Male,0,8,1,DSL,43.45,0
Male,0,18,1,No,20.05,0
Female,0,60,1,Fiber optic,94.15,0
Female,0,1,1,Fiber optic,94.4,1
Female,0,6,1,No,19.55,0
Female,0,19,1,DSL,75.9,0
Male,0,53,1,DSL,64.15,0
Male,1,72,1,Fiber optic,109.55,0
Female,0,60,1,Fiber optic,110.8,0
Female,0,1,1,DSL,55,1
Female,0,13,1,DSL,53.45,0
Female,0,5,1,Fiber optic,69.95,0
Male,0,1,1,Fiber optic,101.45,1
Male,0,13,1,Fiber optic,97,0
Male,0,37,1,DSL,90.6,0
Male,0,64,1,Fiber optic,73.55,0
Female,0,5,1,DSL,67.95,1
Female,0,61,1,Fiber optic,94.35,0
Female,0,1,1,Fiber optic,69.5,1
Male,0,1,1,No,18.85,1
Male,0,26,1,No,19.4,0
Female,0,1,1,Fiber optic,69.2,1
Male,0,24,1,No,19.75,0
Male,0,17,0,DSL,54.6,0
Female,0,26,0,DSL,29.8,0
Male,0,1,1,Fiber optic,69.65,1
Male,1,40,1,Fiber optic,101.85,1
Male,0,52,1,Fiber optic,103.05,0
Female,0,1,1,Fiber optic,82.3,1
Male,0,1,1,No,20.3,0
Female,0,21,0,DSL,35.1,0
Female,0,67,1,Fiber optic,105.7,0
Female,0,44,1,DSL,56.25,0
Male,0,70,0,DSL,60.35,0
Male,0,3,1,Fiber optic,79.25,1
Male,0,56,1,DSL,59.8,0
Female,0,13,1,Fiber optic,84.6,1
Female,0,58,1,Fiber optic,93.4,1
Female,0,42,1,Fiber optic,94.2,1
Male,1,1,0,DSL,25.05,1
Female,0,46,1,Fiber optic,99.65,0
Female,0,63,1,DSL,50.65,0
Male,0,11,1,DSL,60.9,0
Male,0,15,1,DSL,59.65,0
Male,0,72,0,DSL,64.7,0
Female,0,29,0,DSL,25.1,1
Male,0,1,1,DSL,48.95,1
Female,0,6,1,DSL,54.85,0
Male,0,1,1,DSL,45.3,1
Male,0,63,1,Fiber optic,91.35,0
Male,0,2,1,Fiber optic,85.85,1
Female,0,18,1,No,25.1,0
Female,0,43,0,DSL,34,0
Female,0,15,0,DSL,45.9,0
Male,0,10,1,Fiber optic,95.2,1
Male,0,55,1,No,20.5,0
Male,0,49,1,Fiber optic,100.6,1
Male,0,6,1,DSL,55.3,1
Male,0,70,1,No,20.35,0
Male,1,2,1,Fiber optic,74.85,1
Male,1,63,0,DSL,36.1,0
Female,0,25,1,DSL,65.8,0
Female,1,18,1,No,20.35,0
Male,1,28,1,Fiber optic,105.8,0
Female,1,53,1,Fiber optic,96.75,0
Male,0,35,1,Fiber optic,102.35,1
Male,0,1,0,DSL,24.4,0
Male,0,70,1,Fiber optic,115.65,1
Male,0,2,1,Fiber optic,79.85,1
Female,0,26,1,DSL,73.05,0
Female,0,34,1,DSL,64.35,0
Female,0,19,1,No,20.5,0
Male,0,15,1,Fiber optic,76,1
Female,0,62,1,DSL,54.75,0
Female,1,42,1,Fiber optic,104.75,1
Female,0,9,1,DSL,74.65,1
Male,0,24,1,DSL,51.15,0
Male,1,68,0,DSL,41.95,0
Male,0,31,1,DSL,54.35,0
Female,0,1,1,DSL,56.25,1
Male,0,21,1,Fiber optic,106.1,1
Female,0,63,1,Fiber optic,96,0
Female,1,2,1,Fiber optic,79.75,1
Female,0,61,0,DSL,61.45,0
Female,0,1,1,Fiber optic,68.65,1
Male,0,18,1,No,19.65,0
Female,0,6,1,No,19,0
Female,0,33,1,Fiber optic,100,0
Male,0,16,1,No,20.25,1
Female,0,56,1,Fiber optic,98.7,0
Male,0,23,1,No,19.8,0
Male,0,9,1,Fiber optic,73.8,0
Female,1,14,1,Fiber optic,100.2,1
Male,0,15,1,Fiber optic,74.9,1
Male,0,5,1,No,20.05,0
Male,0,61,1,Fiber optic,106.2,0
Male,0,70,1,Fiber optic,116.55,0
Male,0,15,1,Fiber optic,99.7,0
Male,0,8,1,No,19.7,0
Female,0,8,1,No,19.5,0
Female,0,4,0,DSL,29.15,0
Female,0,34,1,DSL,55,0
Male,0,68,1,DSL,90.8,0
Female,0,45,0,DSL,51,0
Female,1,9,1,Fiber optic,90.1,0
Female,0,22,1,DSL,59.05,0
Female,0,2,1,No,20.3,0
Male,0,70,1,DSL,72.95,0
Female,0,10,1,DSL,73.55,0
Male,0,72,1,DSL,84.3,0
Female,0,49,1,DSL,78,0
Female,1,54,1,DSL,72.1,0
Female,0,71,1,Fiber optic,106.75,0
Female,0,22,1,No,19.25,0
Female,0,50,1,No,20.55,0
Female,0,43,1,No,20,0
Female,0,45,1,No,24.65,0
Male,1,64,1,Fiber optic,103.5,0
Female,0,23,1,No,23.85,0
Female,0,68,1,No,25.8,0
Female,0,1,1,Fiber optic,70.85,1
Male,0,2,1,Fiber optic,69.8,1
Male,0,26,1,DSL,59.45,0
Male,0,55,0,DSL,54.55,1
Male,0,14,1,No,20.05,0
Male,0,71,1,DSL,82.55,0
Male,0,64,1,DSL,81.25,0
Female,0,7,1,DSL,70.75,1
Female,0,57,1,DSL,74.3,0
Female,0,13,1,Fiber optic,94.1,1
Female,0,3,0,DSL,29.7,1
Male,1,72,1,Fiber optic,109.7,0
Female,0,40,1,Fiber optic,96.35,0
Male,0,14,1,DSL,66.6,0
Male,0,2,1,DSL,44.5,0
Male,1,66,1,Fiber optic,110.9,1
Female,0,38,1,Fiber optic,105,1
Male,0,1,0,DSL,25.3,1
Male,0,22,1,DSL,55.15,1
Male,0,1,1,No,20.1,1
Male,0,5,1,Fiber optic,80.1,0
Male,0,29,1,DSL,69.05,0
Male,0,1,1,Fiber optic,69.9,1
Female,0,3,1,No,20.4,0
Male,0,71,1,No,19.7,0
Male,0,9,1,DSL,50.1,0
Male,0,43,1,Fiber optic,101.4,1
Female,0,48,1,DSL,83.45,0
Male,0,26,1,Fiber optic,86.65,0
Female,0,9,1,No,20.15,0
Male,0,1,1,Fiber optic,80.8,1
Female,0,46,1,No,19.4,0
Male,0,2,1,DSL,62.05,1
Male,1,1,1,Fiber optic,76.45,1
Male,0,64,0,DSL,60.05,0
Female,1,12,1,Fiber optic,91.3,1
Male,1,6,1,Fiber optic,95.75,1
Female,0,59,1,No,20.35,0
Female,0,7,1,Fiber optic,94.05,0
Female,1,72,1,DSL,84.1,0
Male,1,16,1,Fiber optic,78.75,0
Male,0,25,1,DSL,55.55,0
Female,0,34,1,DSL,62.65,1
Female,0,1,1,Fiber optic,74.5,1
Female,0,10,1,Fiber optic,102.1,1
Male,0,24,1,No,20.1,0
Female,0,10,1,DSL,70.3,0
Male,0,69,1,DSL,53.65,0
Male,0,57,1,No,20.75,0
Male,0,50,1,Fiber optic,103.4,0
Male,0,28,0,DSL,50.8,0
Female,0,16,1,DSL,50.15,1
Male,0,25,1,DSL,79,0
Female,1,3,1,Fiber optic,74.6,0
Male,0,61,1,Fiber optic,96.5,0
Female,0,2,1,No,20.1,0
Male,0,51,1,No,19.4,0
Female,0,71,1,DSL,77.55,0
Female,0,20,1,No,20.05,0
Male,0,6,1,No,19.85,0
Female,0,6,1,No,20.2,0
Female,0,29,1,DSL,67.45,0
Male,0,36,1,No,18.55,0
Female,0,28,0,DSL,29.75,0
Female,0,7,1,Fiber optic,86.5,1
Female,0,63,1,No,24.2,0
Male,0,48,1,No,23.55,0
Female,0,49,1,No,20.45,0
Male,1,27,1,Fiber optic,81.45,1
Male,0,72,1,DSL,92.3,0
Male,0,1,1,Fiber optic,69.15,1
Female,0,72,0,DSL,53.65,0
Female,0,47,0,DSL,39.65,0
Female,0,1,1,DSL,54.65,0
Female,0,36,1,Fiber optic,104.8,0
Male,0,43,0,DSL,29.3,0
Female,1,27,1,DSL,83.85,0
Female,0,9,1,Fiber optic,79.55,1
Female,0,38,1,Fiber optic,103.65,0
Female,1,35,1,Fiber optic,99.05,0
Female,0,0,1,DSL,73.35,0
Female,0,59,1,Fiber optic,100.05,0
Male,0,27,1,No,20.35,0
Female,1,2,1,DSL,43.95,0
Male,0,7,1,No,23.5,0
Female,0,36,1,DSL,70.7,0
Female,0,41,1,Fiber optic,94.3,0
Female,0,13,0,DSL,29.15,0
Male,0,19,1,No,20.85,0
Female,0,60,0,DSL,37.7,0
Female,0,48,1,Fiber optic,95.5,1
Male,1,3,1,Fiber optic,91.05,1
Male,0,69,1,Fiber optic,92.45,0
Male,0,43,0,DSL,44.15,0
Female,0,11,0,DSL,36.05,0
Female,0,45,1,DSL,50.25,0
Male,0,72,1,Fiber optic,109.75,0
Female,1,2,1,Fiber optic,79.2,1
Female,0,12,1,No,20.3,0
Female,0,67,1,Fiber optic,112.35,0
Male,0,37,1,Fiber optic,94.3,0
Female,0,39,0,DSL,41.15,0
Female,0,41,1,DSL,74.65,0
Female,0,25,0,DSL,48.25,0
Male,0,8,1,DSL,76.15,0
Female,0,71,1,DSL,71.1,0
Male,0,5,1,Fiber optic,96.55,0
Female,0,30,1,DSL,79.3,0
Male,0,40,1,Fiber optic,89.6,0
Female,0,54,1,No,20.5,0
Male,0,72,1,Fiber optic,106.3,0
Male,0,28,1,Fiber optic,100.35,0
Male,0,18,1,Fiber optic,85.6,0
Female,0,2,0,DSL,45.25,1
Female,0,59,1,Fiber optic,106.15,0
Male,0,22,1,DSL,51.1,0
Female,0,1,1,No,19.9,0
Female,1,72,1,No,25.7,0
Female,1,14,1,Fiber optic,74.3,1
Male,0,50,1,Fiber optic,99.4,0
Female,0,48,1,DSL,69.7,0
Female,0,49,1,Fiber optic,98.35,0
Male,0,28,1,Fiber optic,85.45,0
Male,1,68,1,Fiber optic,95.9,0
Male,0,13,1,Fiber optic,100.75,0
Female,0,11,1,Fiber optic,89.2,0
Female,0,3,1,Fiber optic,74.1,1
Male,1,57,1,Fiber optic,100.6,1
Male,0,3,1,Fiber optic,75,1
Male,0,72,1,No,25.75,0
Male,0,70,1,DSL,84.1,0
Female,0,49,1,DSL,79.3,0
Female,1,67,1,Fiber optic,107.05,0
Male,0,46,1,No,20.05,0
Female,1,64,1,DSL,70.2,1
Female,0,37,1,No,19.5,0
Female,1,2,1,Fiber optic,70.75,1
Female,1,13,0,DSL,45.3,0
Female,0,72,1,Fiber optic,115.15,0
Male,0,68,1,DSL,72.95,0
Male,0,15,1,No,19.65,0
Female,0,24,1,No,19.55,0
Female,0,24,1,Fiber optic,89.55,0
Male,0,27,1,DSL,50.35,0
Male,0,12,1,DSL,50.25,1
Female,0,71,1,DSL,87.25,0
Male,0,67,1,No,20.8,0
Female,0,63,1,Fiber optic,109.25,0
Male,0,1,1,No,20.35,0
Male,0,4,1,DSL,55.9,0
Female,1,40,1,Fiber optic,79.2,1
Female,0,12,1,Fiber optic,96,1
Male,0,52,1,DSL,79.2,0
Male,0,10,1,No,24,0
Male,0,68,1,Fiber optic,101.35,0
Female,0,54,1,Fiber optic,100.1,1
Female,0,4,1,DSL,56.5,1
Female,0,52,0,DSL,35.45,0
Female,1,1,1,Fiber optic,85,1
Male,0,70,1,DSL,79.4,0
Male,0,43,0,DSL,35.2,0
Male,0,52,1,No,19.65,0
Female,0,12,0,DSL,49.85,0
